Order_ID,Distribution_Center_ID,Customer_ZIP,Delivery_Type,Service_Type,Cost,Event_Type,Holiday_Flag,Carrier_Reliability_Score
ORD8796,DC6,99248,Ground,Priority Overnight,38.59,Wedding,0,
ORD8797,DC1,58314,Ground,Ground,32.18,Birthday,0,
ORD8798,DC5,86163,Ground,Priority Overnight,36.11,None,0,
ORD8799,DC6,87622,Air,Ground,280.51,First Communion,0,
ORD8800,DC4,22921,Air,Standard Overnight,48.62,Birthday,1,
ORD8801,DC1,89453,Ground,Standard Overnight,297.15,Gender Reveal,1,
ORD8802,DC6,83114,Ground,Ground,230.41,Wedding,1,
ORD8803,DC5,25757,Ground,Standard Overnight,156.73,Retirement,0,
ORD8804,DC2,74032,Ground,Standard Overnight,222.28,Birthday,0,
ORD8805,DC1,32695,Ground,Standard Overnight,105.02,Retirement,0,
ORD8806,DC1,68290,Air,Priority Overnight,85.57,None,1,
ORD8807,DC4,91990,Ground,Priority Overnight,246.13,Graduation,1,
ORD8808,DC3,86600,Ground,Ground,267.68,First Communion,0,
ORD8809,DC3,83132,Air,Priority Overnight,184.81,Holiday,1,
ORD8810,DC2,55544,Ground,Priority Overnight,209.71,Holiday,0,
ORD8811,DC6,44382,Ground,Standard Overnight,154.23,Holiday,0,
ORD8812,DC5,99122,Air,Standard Overnight,230.86,Holiday,0,
ORD8813,DC1,52488,Air,Standard Overnight,161.52,None,1,
ORD8814,DC1,69714,Air,Priority Overnight,295.49,Wedding,1,
ORD8815,DC3,34214,Ground,Standard Overnight,216.21,Gender Reveal,1,
ORD8816,DC5,72987,Ground,Priority Overnight,98.82,First Communion,1,
ORD8817,DC2,46789,Air,Ground,272.77,Birthday,1,
ORD8818,DC6,31453,Ground,Priority Overnight,201.66,Wedding,1,
ORD8819,DC6,40227,Air,Priority Overnight,225.17,Holiday,0,
ORD8820,DC4,28510,Ground,Standard Overnight,119.6,Retirement,1,
ORD8821,DC5,46025,Air,Ground,201.32,Retirement,1,
ORD8822,DC4,08806,Ground,Standard Overnight,169.39,Holiday,1,
ORD8823,DC2,99586,Ground,Priority Overnight,73.01,First Communion,1,
ORD8824,DC5,48296,Ground,Standard Overnight,25.53,Bridal Shower,0,
ORD8825,DC3,88675,Air,Ground,178.63,Bridal Shower,1,
ORD8826,DC6,28095,Air,Ground,137.34,Holiday,1,
ORD8827,DC1,77373,Air,Ground,105.75,Bridal Shower,0,
ORD8828,DC3,96849,Air,Priority Overnight,44.34,Holiday,1,
ORD8829,DC1,00611,Ground,Ground,271.92,Bridal Shower,0,
ORD8830,DC6,64483,Air,Standard Overnight,12.88,Wedding,1,
ORD8831,DC5,88057,Air,Ground,247.22,Gender Reveal,1,
ORD8832,DC2,09498,Ground,Priority Overnight,32.96,Retirement,0,
ORD8833,DC3,51971,Air,Standard Overnight,240.13,Bridal Shower,0,
ORD8834,DC2,69868,Air,Ground,53.97,Birthday,1,
ORD8835,DC1,71549,Ground,Standard Overnight,90.36,Birthday,1,
ORD8836,DC1,22123,Ground,Standard Overnight,28.36,Birthday,1,
ORD8837,DC3,21200,Air,Ground,139.63,Holiday,0,
ORD8838,DC3,84116,Ground,Priority Overnight,260.15,First Communion,1,
ORD8839,DC3,81255,Ground,Ground,239.89,Gender Reveal,1,
ORD8840,DC3,29067,Ground,Ground,71.98,Wedding,1,
ORD8841,DC4,47551,Ground,Priority Overnight,233.06,Bridal Shower,0,
ORD8842,DC2,33140,Ground,Priority Overnight,54.98,Gender Reveal,0,
ORD8843,DC2,05056,Air,Priority Overnight,42.75,Wedding,1,
ORD8844,DC3,57173,Air,Standard Overnight,226.94,None,0,
ORD8845,DC2,42575,Ground,Priority Overnight,136.72,Bridal Shower,1,
ORD8846,DC6,19248,Air,Ground,275.52,Retirement,0,
ORD8847,DC1,91211,Air,Ground,11.27,Wedding,0,
ORD8848,DC5,72301,Ground,Ground,27.26,Wedding,0,
ORD8849,DC4,60112,Air,Standard Overnight,196.94,Birthday,1,
ORD8850,DC1,76686,Air,Ground,129.44,Bridal Shower,1,
ORD8851,DC3,56191,Air,Ground,57.3,Birthday,1,
ORD8852,DC5,34583,Air,Priority Overnight,236.96,Holiday,0,
ORD8853,DC1,48566,Air,Standard Overnight,56.86,Graduation,0,
ORD8854,DC1,90704,Ground,Standard Overnight,140.58,Birthday,0,
ORD8855,DC4,90980,Air,Priority Overnight,87.56,None,0,
ORD8856,DC6,53402,Air,Ground,53.68,Graduation,1,
ORD8857,DC1,60624,Ground,Priority Overnight,60.55,Birthday,1,
ORD8858,DC2,80548,Ground,Priority Overnight,37.29,None,1,
ORD8859,DC5,24039,Ground,Ground,31.68,Wedding,1,
ORD8860,DC4,04160,Air,Standard Overnight,246.46,None,0,
ORD8861,DC1,05101,Air,Ground,96.4,Holiday,1,
ORD8862,DC3,87097,Ground,Ground,195.05,Holiday,1,
ORD8863,DC2,56867,Air,Standard Overnight,271.94,Bridal Shower,0,
ORD8864,DC1,85161,Ground,Ground,37.87,Gender Reveal,0,
ORD8865,DC3,71289,Air,Standard Overnight,61.91,None,1,
ORD8866,DC5,46689,Air,Standard Overnight,294.69,None,1,
ORD8867,DC2,85989,Air,Standard Overnight,290.96,Gender Reveal,0,
ORD8868,DC1,92645,Air,Ground,143.19,Retirement,0,
ORD8869,DC4,53132,Ground,Ground,227.01,Holiday,0,
ORD8870,DC4,06715,Ground,Standard Overnight,164.55,Bridal Shower,0,
ORD8871,DC1,43781,Air,Standard Overnight,91.15,Bridal Shower,1,
ORD8872,DC4,05028,Air,Ground,127.23,Birthday,1,
ORD8873,DC4,10046,Air,Ground,116.05,First Communion,0,
ORD8874,DC4,86683,Air,Priority Overnight,97.08,Retirement,1,
ORD8875,DC3,65763,Air,Ground,81.14,Birthday,0,
ORD8876,DC5,65788,Air,Priority Overnight,271.24,Graduation,1,
ORD8877,DC2,75809,Ground,Standard Overnight,98.79,Birthday,0,
ORD8878,DC3,41819,Air,Ground,169.74,Holiday,0,
ORD8879,DC6,67729,Air,Standard Overnight,214.87,Graduation,1,
ORD8880,DC4,67423,Ground,Standard Overnight,255.77,Wedding,1,
ORD8881,DC3,68854,Ground,Priority Overnight,116.22,Retirement,1,
ORD8882,DC4,64018,Ground,Standard Overnight,108.85,None,0,
ORD8883,DC4,96769,Ground,Priority Overnight,163.59,Holiday,0,
ORD8884,DC6,99797,Air,Ground,14.45,Holiday,0,
ORD8885,DC5,92830,Air,Priority Overnight,25.72,None,1,
ORD8886,DC5,40782,Air,Priority Overnight,154.05,Retirement,1,
ORD8887,DC2,13288,Ground,Priority Overnight,42.52,Retirement,1,
ORD8888,DC6,27641,Ground,Ground,116.99,Bridal Shower,0,
ORD8889,DC1,35761,Ground,Ground,273.53,Retirement,0,
ORD8890,DC1,68017,Ground,Priority Overnight,222.12,Bridal Shower,0,
ORD8891,DC2,77155,Ground,Standard Overnight,183.37,Wedding,1,
ORD8892,DC4,00768,Ground,Priority Overnight,25.51,Wedding,0,
ORD8893,DC3,54165,Ground,Standard Overnight,178.14,None,0,
ORD8894,DC4,34365,Ground,Priority Overnight,231.68,Bridal Shower,0,
ORD8895,DC1,73271,Ground,Priority Overnight,37.72,First Communion,1,
ORD8896,DC3,58205,Air,Ground,57.03,Holiday,0,
ORD8897,DC5,62134,Ground,Standard Overnight,215.01,Wedding,1,
ORD8898,DC4,97024,Air,Ground,271.43,Retirement,1,
ORD8899,DC4,04432,Ground,Standard Overnight,145.77,Holiday,1,
ORD8900,DC5,49496,Ground,Ground,248.57,First Communion,1,
ORD8901,DC3,18861,Ground,Ground,263.46,Bridal Shower,1,
ORD8902,DC1,55510,Air,Standard Overnight,108.9,Holiday,1,
ORD8903,DC6,22120,Ground,Standard Overnight,246.23,Graduation,0,
ORD8904,DC1,43981,Air,Priority Overnight,10.55,Graduation,1,
ORD8905,DC5,16259,Ground,Priority Overnight,276.8,Graduation,1,
ORD8906,DC6,53800,Ground,Ground,149.03,Retirement,0,
ORD8907,DC2,71144,Ground,Priority Overnight,85.97,Graduation,0,
ORD8908,DC1,53374,Ground,Priority Overnight,142.69,Birthday,1,
ORD8909,DC2,81917,Ground,Priority Overnight,66.6,Graduation,1,
ORD8910,DC1,28773,Ground,Priority Overnight,181.49,None,0,
ORD8911,DC6,96240,Ground,Standard Overnight,145.17,Holiday,1,
ORD8912,DC5,93798,Ground,Standard Overnight,34.81,Graduation,1,
ORD8913,DC2,08505,Air,Priority Overnight,210.97,Holiday,0,
ORD8914,DC1,73654,Air,Ground,113.21,Holiday,0,
ORD8915,DC1,60273,Air,Priority Overnight,84.25,Graduation,1,
ORD8916,DC6,55243,Ground,Ground,39.42,Holiday,1,
ORD8917,DC3,55105,Air,Ground,100.54,Graduation,1,
ORD8918,DC6,66546,Air,Ground,18.75,Retirement,0,
ORD8919,DC6,88166,Air,Ground,36.46,Gender Reveal,0,
ORD8920,DC3,96896,Ground,Ground,172.65,Retirement,1,
ORD8921,DC6,06628,Ground,Ground,34.23,Bridal Shower,1,
ORD8922,DC2,22734,Air,Priority Overnight,97.49,Holiday,0,
ORD8923,DC2,14715,Ground,Standard Overnight,54.74,First Communion,0,
ORD8924,DC2,91529,Ground,Ground,188.34,Bridal Shower,0,
ORD8925,DC3,28353,Ground,Priority Overnight,233.9,Bridal Shower,1,
ORD8926,DC5,68465,Ground,Ground,260.23,None,0,
ORD8927,DC6,16327,Ground,Priority Overnight,189.41,Retirement,0,
ORD8928,DC2,14275,Ground,Standard Overnight,287.53,Retirement,1,
ORD8929,DC3,10364,Air,Priority Overnight,136.27,Wedding,0,
ORD8930,DC4,50920,Ground,Priority Overnight,68.72,None,1,
ORD8931,DC4,29513,Air,Standard Overnight,209.16,Holiday,1,
ORD8932,DC6,95579,Air,Standard Overnight,47.96,Graduation,1,
ORD8933,DC1,55084,Ground,Standard Overnight,15.98,Bridal Shower,0,
ORD8934,DC4,65012,Ground,Priority Overnight,74.96,Retirement,0,
ORD8935,DC2,68748,Air,Standard Overnight,131.19,Retirement,1,
ORD8936,DC6,86364,Ground,Standard Overnight,236.11,Bridal Shower,0,
ORD8937,DC2,64471,Air,Standard Overnight,117.57,Gender Reveal,1,
ORD8938,DC6,85599,Air,Standard Overnight,165.44,Holiday,1,
ORD8939,DC5,88292,Ground,Priority Overnight,288.61,Bridal Shower,1,
ORD8940,DC1,34012,Air,Ground,39.99,None,1,
ORD8941,DC6,36559,Ground,Priority Overnight,185.96,Graduation,0,
ORD8942,DC1,58836,Ground,Standard Overnight,57.47,Birthday,1,
ORD8943,DC1,44824,Ground,Standard Overnight,106.31,First Communion,0,
ORD8944,DC4,60148,Air,Priority Overnight,45.73,First Communion,1,
ORD8945,DC6,61037,Air,Ground,220.43,Gender Reveal,0,
ORD8946,DC1,39170,Air,Standard Overnight,195.61,Birthday,1,
ORD8947,DC4,85459,Air,Priority Overnight,147.71,Bridal Shower,0,
ORD8948,DC3,27169,Air,Ground,294.23,Birthday,0,
ORD8949,DC3,79705,Air,Ground,251.75,Bridal Shower,1,
ORD8950,DC5,79578,Air,Priority Overnight,262.55,First Communion,0,
ORD8951,DC5,17061,Air,Standard Overnight,99.94,Wedding,0,
ORD8952,DC3,19896,Ground,Standard Overnight,91.4,Birthday,1,
ORD8953,DC1,11595,Ground,Ground,170.96,Wedding,1,
ORD8954,DC1,46475,Ground,Standard Overnight,40.08,First Communion,0,
ORD8955,DC4,93064,Air,Standard Overnight,207.76,Holiday,1,
ORD8956,DC1,66641,Air,Priority Overnight,109.39,Wedding,0,
ORD8957,DC5,24404,Air,Ground,222.51,Bridal Shower,0,
ORD8958,DC3,75198,Air,Standard Overnight,52.04,Birthday,1,
ORD8959,DC2,36157,Air,Standard Overnight,98.2,Graduation,1,
ORD8960,DC2,39015,Air,Ground,127.26,None,0,
ORD8961,DC4,77204,Air,Ground,217.1,Graduation,0,
ORD8962,DC5,09871,Air,Priority Overnight,197.43,Bridal Shower,1,
ORD8963,DC5,37544,Ground,Priority Overnight,277.89,Graduation,1,
ORD8964,DC1,81595,Ground,Ground,57.01,Holiday,0,
ORD8965,DC6,57260,Air,Standard Overnight,80.26,Graduation,1,
ORD8966,DC5,10728,Air,Ground,268.91,First Communion,1,
ORD8967,DC1,73515,Air,Ground,43.85,Graduation,0,
ORD8968,DC2,07971,Air,Priority Overnight,231.23,Retirement,1,
ORD8969,DC4,80831,Ground,Priority Overnight,233.5,Gender Reveal,1,
ORD8970,DC5,70919,Air,Standard Overnight,120.02,Gender Reveal,0,
ORD8971,DC1,97143,Ground,Standard Overnight,118.84,Gender Reveal,1,
ORD8972,DC4,49598,Air,Ground,238.22,Holiday,1,
ORD8973,DC3,03379,Air,Ground,80.53,Birthday,0,
ORD8974,DC6,13975,Ground,Priority Overnight,86.21,Graduation,1,
ORD8975,DC5,43667,Ground,Standard Overnight,50.25,Retirement,1,
ORD8976,DC1,39826,Air,Priority Overnight,240.13,Bridal Shower,0,
ORD8977,DC4,45975,Ground,Standard Overnight,285.12,Birthday,0,
ORD8978,DC2,89681,Air,Standard Overnight,43.35,Holiday,1,
ORD8979,DC1,25390,Air,Standard Overnight,115.06,Holiday,0,
ORD8980,DC6,72181,Air,Standard Overnight,171.78,Wedding,1,
ORD8981,DC2,61021,Air,Ground,180.81,Birthday,1,
ORD8982,DC6,54453,Ground,Priority Overnight,86.62,Graduation,1,
ORD8983,DC1,46326,Ground,Priority Overnight,134.92,Bridal Shower,1,
ORD8984,DC1,11234,Ground,Ground,242.58,Bridal Shower,0,
ORD8985,DC4,85020,Air,Priority Overnight,55.67,None,1,
ORD8986,DC3,26790,Air,Ground,93.3,Birthday,1,
ORD8987,DC6,09524,Ground,Priority Overnight,65.46,Bridal Shower,1,
ORD8988,DC4,95056,Ground,Ground,152.73,Wedding,0,
ORD8989,DC3,54240,Ground,Standard Overnight,199.28,Gender Reveal,1,
ORD8990,DC4,10243,Ground,Standard Overnight,28.12,First Communion,0,
ORD8991,DC5,81637,Ground,Ground,28.05,First Communion,1,
ORD8992,DC4,39755,Air,Ground,54.62,Birthday,0,
ORD8993,DC2,18993,Ground,Standard Overnight,179.57,Wedding,1,
ORD8994,DC3,83241,Air,Standard Overnight,147.64,Wedding,1,
ORD8995,DC1,65004,Air,Ground,82.85,Wedding,0,
ORD8996,DC4,57629,Air,Priority Overnight,92.65,First Communion,1,
ORD8997,DC2,97545,Air,Priority Overnight,111.55,Bridal Shower,1,
ORD8998,DC1,54990,Air,Priority Overnight,155.66,Birthday,0,
ORD8999,DC6,80223,Air,Standard Overnight,174.84,Bridal Shower,0,
ORD9000,DC6,90478,Air,Standard Overnight,174.25,Birthday,1,
ORD9001,DC1,23868,Air,Ground,107.72,None,1,
ORD9002,DC5,20866,Air,Priority Overnight,216.1,Wedding,1,
ORD9003,DC1,03095,Ground,Standard Overnight,237.87,Retirement,0,
ORD9004,DC3,42131,Air,Ground,266.29,Gender Reveal,1,
ORD9005,DC2,25379,Ground,Standard Overnight,162.35,Retirement,0,
ORD9006,DC4,46615,Air,Ground,293.17,Birthday,0,
ORD9007,DC6,51238,Air,Ground,177.08,Bridal Shower,1,
ORD9008,DC6,44409,Ground,Priority Overnight,258.28,First Communion,1,
ORD9009,DC5,95080,Ground,Priority Overnight,297.66,Birthday,1,
ORD9010,DC5,26535,Ground,Ground,38.26,Bridal Shower,1,
ORD9011,DC1,91503,Air,Ground,63.9,Retirement,1,
ORD9012,DC5,18932,Ground,Ground,27.69,Wedding,1,
ORD9013,DC3,76156,Ground,Priority Overnight,247.75,Retirement,0,
ORD9014,DC5,81992,Air,Standard Overnight,251.35,Birthday,1,
ORD9015,DC3,17577,Air,Ground,143.96,Retirement,1,
ORD9016,DC3,38598,Air,Standard Overnight,103.78,Retirement,1,
ORD9017,DC3,34908,Ground,Ground,164.8,First Communion,1,
ORD9018,DC5,08730,Ground,Ground,133.01,Birthday,0,
ORD9019,DC3,22592,Air,Ground,258.17,First Communion,1,
ORD9020,DC3,05022,Ground,Ground,26.75,Retirement,0,
ORD9021,DC1,72941,Air,Priority Overnight,275.23,Birthday,0,
ORD9022,DC6,39314,Air,Standard Overnight,270.47,First Communion,0,
ORD9023,DC3,54710,Air,Priority Overnight,282.23,None,0,
ORD9024,DC3,15512,Ground,Priority Overnight,73.53,First Communion,1,
ORD9025,DC3,31414,Air,Ground,133.93,Gender Reveal,1,
ORD9026,DC3,83297,Air,Ground,200.44,Wedding,0,
ORD9027,DC3,24941,Air,Priority Overnight,44.54,Birthday,0,
ORD9028,DC1,82497,Air,Standard Overnight,260.95,Gender Reveal,1,
ORD9029,DC5,76188,Air,Standard Overnight,132.39,First Communion,0,
ORD9030,DC2,19473,Ground,Standard Overnight,55.08,Retirement,0,
ORD9031,DC3,64206,Ground,Standard Overnight,163.93,Retirement,0,
ORD9032,DC2,17450,Ground,Standard Overnight,217.31,Holiday,1,
ORD9033,DC3,19396,Ground,Priority Overnight,281.97,Wedding,0,
ORD9034,DC1,70675,Air,Ground,39.34,Bridal Shower,1,
ORD9035,DC4,62668,Ground,Standard Overnight,282.24,Wedding,1,
ORD9036,DC6,16446,Air,Priority Overnight,20.8,Bridal Shower,0,
ORD9037,DC4,37705,Air,Priority Overnight,65.41,None,1,
ORD9038,DC1,53389,Air,Standard Overnight,76.07,Holiday,0,
ORD9039,DC1,01359,Air,Standard Overnight,156.86,Birthday,1,
ORD9040,DC4,90644,Air,Standard Overnight,198.87,Gender Reveal,1,
ORD9041,DC1,92318,Air,Ground,122.87,First Communion,1,
ORD9042,DC3,24739,Air,Standard Overnight,141.43,Birthday,1,
ORD9043,DC2,14203,Air,Ground,148.13,First Communion,0,
ORD9044,DC6,77791,Air,Standard Overnight,93.51,Graduation,1,
ORD9045,DC3,64298,Air,Priority Overnight,281.92,None,1,
ORD9046,DC4,33666,Air,Ground,13.15,Graduation,0,
ORD9047,DC6,93500,Ground,Standard Overnight,242.71,Retirement,0,
ORD9048,DC4,29701,Ground,Priority Overnight,194.83,Holiday,0,
ORD9049,DC2,58528,Ground,Standard Overnight,26.13,Holiday,0,
ORD9050,DC1,48358,Air,Priority Overnight,28.56,Retirement,1,
ORD9051,DC3,08955,Ground,Ground,293.72,Holiday,1,
ORD9052,DC2,58152,Ground,Priority Overnight,236.39,None,1,
ORD9053,DC3,52718,Ground,Priority Overnight,182.25,Wedding,1,
ORD9054,DC5,09695,Air,Ground,241.28,Holiday,0,
ORD9055,DC5,49475,Ground,Priority Overnight,184.05,Gender Reveal,0,
ORD9056,DC6,54886,Ground,Priority Overnight,125.56,Graduation,1,
ORD9057,DC2,34253,Ground,Ground,122.0,First Communion,0,
ORD9058,DC2,13253,Air,Ground,130.61,Bridal Shower,1,
ORD9059,DC4,38311,Air,Standard Overnight,185.33,Holiday,0,
ORD9060,DC1,62987,Ground,Priority Overnight,45.83,Wedding,0,
ORD9061,DC3,17396,Air,Ground,176.36,Retirement,0,
ORD9062,DC3,50856,Ground,Standard Overnight,70.31,Bridal Shower,0,
ORD9063,DC5,04086,Ground,Priority Overnight,130.53,Bridal Shower,0,
ORD9064,DC1,80976,Air,Standard Overnight,297.09,Graduation,0,
ORD9065,DC6,50370,Ground,Priority Overnight,221.67,Holiday,0,
ORD9066,DC2,85413,Air,Standard Overnight,59.95,Holiday,1,
ORD9067,DC6,51808,Ground,Ground,230.66,Graduation,1,
ORD9068,DC4,41485,Air,Priority Overnight,140.41,First Communion,0,
ORD9069,DC2,14455,Air,Standard Overnight,282.14,Birthday,0,
ORD9070,DC5,84439,Ground,Ground,252.07,Retirement,0,
ORD9071,DC4,58375,Ground,Priority Overnight,85.15,First Communion,1,
ORD9072,DC6,70173,Ground,Priority Overnight,264.71,First Communion,1,
ORD9073,DC2,81562,Ground,Priority Overnight,86.98,Bridal Shower,1,
ORD9074,DC2,41316,Ground,Priority Overnight,127.06,Holiday,1,
ORD9075,DC1,73145,Ground,Priority Overnight,235.68,Graduation,1,
ORD9076,DC1,58239,Air,Ground,13.05,Graduation,0,
ORD9077,DC4,66628,Air,Ground,215.01,First Communion,0,
ORD9078,DC5,66650,Ground,Standard Overnight,273.64,First Communion,1,
ORD9079,DC3,45851,Ground,Standard Overnight,220.73,Retirement,0,
ORD9080,DC4,61577,Air,Standard Overnight,28.1,Holiday,1,
ORD9081,DC6,04641,Air,Priority Overnight,296.89,Wedding,1,
ORD9082,DC6,07619,Ground,Priority Overnight,263.19,None,0,
ORD9083,DC4,06099,Air,Ground,208.04,Retirement,1,
ORD9084,DC5,90628,Ground,Ground,20.15,First Communion,0,
ORD9085,DC5,92932,Air,Ground,122.51,Graduation,0,
ORD9086,DC3,35510,Ground,Priority Overnight,256.48,First Communion,1,
ORD9087,DC1,05315,Air,Standard Overnight,147.54,Birthday,0,
ORD9088,DC4,07069,Ground,Ground,66.63,Bridal Shower,1,
ORD9089,DC4,36552,Air,Ground,131.41,Wedding,1,
ORD9090,DC6,17496,Ground,Priority Overnight,266.46,None,1,
ORD9091,DC3,79964,Air,Priority Overnight,236.39,First Communion,1,
ORD9092,DC5,21300,Ground,Standard Overnight,67.56,Graduation,0,
ORD9093,DC2,04090,Ground,Ground,232.36,Wedding,0,
ORD9094,DC3,18554,Ground,Priority Overnight,216.18,Bridal Shower,1,
ORD9095,DC3,24967,Air,Priority Overnight,198.46,Graduation,0,
ORD9096,DC4,10335,Ground,Standard Overnight,232.25,Retirement,0,
ORD9097,DC6,67999,Ground,Ground,83.56,Holiday,1,
ORD9098,DC4,01659,Ground,Standard Overnight,64.28,Wedding,1,
ORD9099,DC5,43023,Ground,Ground,68.21,Retirement,0,
ORD9100,DC3,84402,Ground,Ground,237.79,None,0,
ORD9101,DC5,33638,Air,Standard Overnight,227.3,Graduation,0,
ORD9102,DC5,65099,Ground,Priority Overnight,27.67,Graduation,0,
ORD9103,DC2,75611,Air,Ground,282.06,Holiday,0,
ORD9104,DC4,80403,Air,Ground,88.85,None,0,
ORD9105,DC3,72006,Ground,Standard Overnight,205.01,None,1,
ORD9106,DC3,06434,Air,Priority Overnight,217.35,Retirement,0,
ORD9107,DC2,12827,Ground,Standard Overnight,284.89,First Communion,0,
ORD9108,DC4,19853,Ground,Standard Overnight,262.65,Gender Reveal,1,
ORD9109,DC2,96901,Ground,Ground,135.35,Retirement,0,
ORD9110,DC6,76788,Air,Priority Overnight,140.94,Bridal Shower,0,
ORD9111,DC3,13513,Air,Priority Overnight,12.49,First Communion,0,
ORD9112,DC1,41266,Ground,Standard Overnight,162.09,First Communion,1,
ORD9113,DC2,17281,Ground,Ground,161.06,Birthday,1,
ORD9114,DC3,34647,Ground,Ground,270.29,Holiday,0,
ORD9115,DC3,44215,Air,Standard Overnight,42.05,Holiday,0,
ORD9116,DC1,17775,Air,Ground,164.55,Retirement,1,
ORD9117,DC2,66867,Ground,Ground,259.23,Bridal Shower,0,
ORD9118,DC5,93813,Air,Ground,273.52,First Communion,1,
ORD9119,DC1,10590,Ground,Priority Overnight,34.58,Birthday,1,
ORD9120,DC4,35852,Ground,Standard Overnight,167.15,Bridal Shower,1,
ORD9121,DC2,75281,Ground,Standard Overnight,92.72,Retirement,0,
ORD9122,DC3,38141,Ground,Ground,188.91,Graduation,0,
ORD9123,DC4,86408,Air,Ground,242.97,Bridal Shower,0,
ORD9124,DC6,98104,Air,Standard Overnight,115.26,Retirement,0,
ORD9125,DC4,00896,Air,Ground,263.78,Wedding,1,
ORD9126,DC2,33768,Ground,Priority Overnight,161.84,Graduation,1,
ORD9127,DC5,54872,Ground,Ground,81.8,None,1,
ORD9128,DC1,18070,Air,Priority Overnight,277.97,Retirement,0,
ORD9129,DC6,96099,Air,Standard Overnight,116.83,Graduation,1,
ORD9130,DC2,87286,Air,Standard Overnight,159.53,Birthday,0,
ORD9131,DC4,38246,Air,Ground,99.44,Retirement,1,
ORD9132,DC3,30860,Ground,Priority Overnight,54.68,Graduation,0,
ORD9133,DC2,89309,Ground,Priority Overnight,116.08,Bridal Shower,1,
ORD9134,DC4,76510,Ground,Standard Overnight,162.85,Holiday,0,
ORD9135,DC1,69698,Ground,Priority Overnight,183.37,Retirement,1,
ORD9136,DC5,63484,Ground,Priority Overnight,40.6,Retirement,0,
ORD9137,DC3,22277,Air,Priority Overnight,279.33,Birthday,1,
ORD9138,DC5,21186,Ground,Ground,81.58,Graduation,1,
ORD9139,DC2,89424,Ground,Ground,18.12,Gender Reveal,0,
ORD9140,DC5,76383,Ground,Ground,227.02,Wedding,0,
ORD9141,DC5,35445,Ground,Ground,267.58,Birthday,0,
ORD9142,DC6,66294,Air,Ground,45.62,Graduation,1,
ORD9143,DC6,45926,Air,Ground,123.44,Gender Reveal,1,
ORD9144,DC6,78078,Ground,Ground,190.63,Bridal Shower,0,
ORD9145,DC3,92101,Air,Ground,123.36,Holiday,0,
ORD9146,DC1,63464,Air,Standard Overnight,121.49,Holiday,0,
ORD9147,DC6,79268,Ground,Priority Overnight,168.2,None,0,
ORD9148,DC4,88209,Ground,Priority Overnight,34.93,Graduation,1,
ORD9149,DC4,96228,Ground,Priority Overnight,209.6,Retirement,0,
ORD9150,DC4,98010,Air,Standard Overnight,144.99,First Communion,0,
ORD9151,DC2,66083,Ground,Ground,27.59,Graduation,1,
ORD9152,DC1,06105,Air,Priority Overnight,219.43,Retirement,1,
ORD9153,DC3,46511,Ground,Priority Overnight,168.51,Retirement,1,
ORD9154,DC2,34714,Air,Standard Overnight,148.56,Bridal Shower,0,
ORD9155,DC5,50970,Ground,Standard Overnight,134.73,Graduation,0,
ORD9156,DC4,68277,Ground,Priority Overnight,269.35,First Communion,1,
ORD9157,DC2,86021,Air,Standard Overnight,54.34,None,0,
ORD9158,DC4,84820,Air,Priority Overnight,260.36,Graduation,0,
ORD9159,DC1,26574,Air,Ground,116.96,Retirement,1,
ORD9160,DC1,46151,Air,Standard Overnight,190.0,Gender Reveal,1,
ORD9161,DC4,00689,Ground,Priority Overnight,26.83,Gender Reveal,0,
ORD9162,DC6,63407,Ground,Ground,279.31,None,0,
ORD9163,DC1,92305,Air,Priority Overnight,263.06,Graduation,0,
ORD9164,DC1,70993,Air,Standard Overnight,200.08,Holiday,0,
ORD9165,DC4,46225,Air,Ground,58.55,None,1,
ORD9166,DC3,61669,Ground,Priority Overnight,84.85,Retirement,0,
ORD9167,DC6,40229,Ground,Standard Overnight,236.92,Holiday,1,
ORD9168,DC3,15548,Air,Ground,15.16,Holiday,0,
ORD9169,DC6,78037,Air,Standard Overnight,91.31,Holiday,1,
ORD9170,DC1,23323,Ground,Ground,153.3,First Communion,1,
ORD9171,DC5,99795,Ground,Ground,24.7,Retirement,0,
ORD9172,DC4,47998,Ground,Standard Overnight,119.58,First Communion,0,
ORD9173,DC1,88862,Ground,Standard Overnight,123.95,Retirement,1,
ORD9174,DC1,58430,Air,Priority Overnight,151.77,Gender Reveal,0,
ORD9175,DC4,51714,Ground,Standard Overnight,161.08,Retirement,1,
ORD9176,DC2,27923,Ground,Priority Overnight,284.52,None,0,
ORD9177,DC1,16922,Ground,Ground,275.62,Retirement,0,
ORD9178,DC5,16506,Ground,Ground,275.5,Gender Reveal,1,
ORD9179,DC1,46112,Ground,Ground,13.21,Retirement,1,
ORD9180,DC3,14896,Air,Ground,281.57,Birthday,0,
ORD9181,DC6,27059,Ground,Priority Overnight,156.34,Gender Reveal,1,
ORD9182,DC1,38395,Ground,Priority Overnight,206.83,Gender Reveal,0,
ORD9183,DC6,05713,Air,Priority Overnight,68.23,First Communion,0,
ORD9184,DC3,76600,Air,Standard Overnight,249.52,Retirement,1,
ORD9185,DC3,38000,Ground,Standard Overnight,111.11,None,0,
ORD9186,DC4,14543,Ground,Ground,133.21,Retirement,1,
ORD9187,DC3,53995,Ground,Standard Overnight,285.02,Wedding,0,
ORD9188,DC2,40841,Air,Ground,162.43,Retirement,1,
